# STN,YYYYMMDD,H,Datetime,   DD,   FH,Direction,Wind_speed
330,20220914,23,2022-09-14 23:00:00+00:00,320,80,NW,High
330,20220914,24,2022-09-15 00:00:00+00:00,310,80,NW,High
330,20220915,1,2022-09-15 01:00:00+00:00,330,60,NW,Mid
330,20220915,2,2022-09-15 02:00:00+00:00,360,70,N,Mid
330,20220915,3,2022-09-15 03:00:00+00:00,350,70,N,Mid
330,20220915,4,2022-09-15 04:00:00+00:00,340,70,N,Mid
330,20220915,5,2022-09-15 05:00:00+00:00,340,70,N,Mid
330,20220915,6,2022-09-15 06:00:00+00:00,340,70,N,Mid
330,20220915,7,2022-09-15 07:00:00+00:00,340,70,N,Mid
330,20220915,8,2022-09-15 08:00:00+00:00,340,100,N,High
330,20220915,9,2022-09-15 09:00:00+00:00,350,110,N,Extreme
330,20220915,10,2022-09-15 10:00:00+00:00,330,80,NW,High
330,20220915,11,2022-09-15 11:00:00+00:00,330,80,NW,High
330,20220915,12,2022-09-15 12:00:00+00:00,320,80,NW,High
330,20220915,13,2022-09-15 13:00:00+00:00,310,90,NW,High
330,20220915,14,2022-09-15 14:00:00+00:00,310,90,NW,High
330,20220915,15,2022-09-15 15:00:00+00:00,320,110,NW,Extreme
330,20220915,16,2022-09-15 16:00:00+00:00,320,110,NW,Extreme
330,20220915,17,2022-09-15 17:00:00+00:00,320,100,NW,High
330,20220915,18,2022-09-15 18:00:00+00:00,320,110,NW,Extreme
330,20220915,19,2022-09-15 19:00:00+00:00,320,110,NW,Extreme
330,20220915,20,2022-09-15 20:00:00+00:00,320,120,NW,Extreme
330,20220915,21,2022-09-15 21:00:00+00:00,310,100,NW,High
330,20220915,22,2022-09-15 22:00:00+00:00,320,110,NW,Extreme
330,20220915,23,2022-09-15 23:00:00+00:00,310,110,NW,Extreme
330,20220915,24,2022-09-16 00:00:00+00:00,320,110,NW,Extreme
330,20220916,1,2022-09-16 01:00:00+00:00,340,100,N,High
330,20220916,2,2022-09-16 02:00:00+00:00,330,110,NW,Extreme
330,20220916,3,2022-09-16 03:00:00+00:00,330,110,NW,Extreme
330,20220916,4,2022-09-16 04:00:00+00:00,330,110,NW,Extreme
330,20220916,5,2022-09-16 05:00:00+00:00,340,130,N,Extreme
330,20220916,6,2022-09-16 06:00:00+00:00,340,130,N,Extreme
330,20220916,7,2022-09-16 07:00:00+00:00,330,120,NW,Extreme
330,20220916,8,2022-09-16 08:00:00+00:00,320,120,NW,Extreme
330,20220916,9,2022-09-16 09:00:00+00:00,330,110,NW,Extreme
330,20220916,10,2022-09-16 10:00:00+00:00,320,120,NW,Extreme
330,20220916,11,2022-09-16 11:00:00+00:00,330,80,NW,High
330,20220916,12,2022-09-16 12:00:00+00:00,330,100,NW,High
330,20220916,13,2022-09-16 13:00:00+00:00,350,110,N,Extreme
330,20220916,14,2022-09-16 14:00:00+00:00,340,100,N,High
330,20220916,15,2022-09-16 15:00:00+00:00,330,130,NW,Extreme
330,20220916,16,2022-09-16 16:00:00+00:00,330,130,NW,Extreme
330,20220916,17,2022-09-16 17:00:00+00:00,310,140,NW,Extreme
330,20220916,18,2022-09-16 18:00:00+00:00,330,140,NW,Extreme
330,20220916,19,2022-09-16 19:00:00+00:00,330,140,NW,Extreme
330,20220916,20,2022-09-16 20:00:00+00:00,330,130,NW,Extreme
330,20220916,21,2022-09-16 21:00:00+00:00,360,140,N,Extreme
330,20220916,22,2022-09-16 22:00:00+00:00,340,150,N,Extreme
330,20220916,23,2022-09-16 23:00:00+00:00,340,150,N,Extreme
330,20220916,24,2022-09-17 00:00:00+00:00,340,160,N,Extreme
330,20220917,1,2022-09-17 01:00:00+00:00,340,140,N,Extreme
330,20220917,2,2022-09-17 02:00:00+00:00,320,140,NW,Extreme
330,20220917,3,2022-09-17 03:00:00+00:00,340,140,N,Extreme
330,20220917,4,2022-09-17 04:00:00+00:00,330,140,NW,Extreme
330,20220917,5,2022-09-17 05:00:00+00:00,320,130,NW,Extreme
330,20220917,6,2022-09-17 06:00:00+00:00,340,130,N,Extreme
330,20220917,7,2022-09-17 07:00:00+00:00,320,130,NW,Extreme
330,20220917,8,2022-09-17 08:00:00+00:00,350,120,N,Extreme
330,20220917,9,2022-09-17 09:00:00+00:00,320,120,NW,Extreme
330,20220917,10,2022-09-17 10:00:00+00:00,340,110,N,Extreme
330,20220917,11,2022-09-17 11:00:00+00:00,340,130,N,Extreme
330,20220917,12,2022-09-17 12:00:00+00:00,320,130,NW,Extreme
330,20220917,13,2022-09-17 13:00:00+00:00,310,130,NW,Extreme
330,20220917,14,2022-09-17 14:00:00+00:00,330,120,NW,Extreme
330,20220917,15,2022-09-17 15:00:00+00:00,340,130,N,Extreme
330,20220917,16,2022-09-17 16:00:00+00:00,320,140,NW,Extreme
330,20220917,17,2022-09-17 17:00:00+00:00,330,130,NW,Extreme
330,20220917,18,2022-09-17 18:00:00+00:00,330,140,NW,Extreme
330,20220917,19,2022-09-17 19:00:00+00:00,320,140,NW,Extreme
330,20220917,20,2022-09-17 20:00:00+00:00,320,140,NW,Extreme
330,20220917,21,2022-09-17 21:00:00+00:00,320,130,NW,Extreme
330,20220917,22,2022-09-17 22:00:00+00:00,320,140,NW,Extreme
330,20220917,23,2022-09-17 23:00:00+00:00,330,130,NW,Extreme
330,20220917,24,2022-09-18 00:00:00+00:00,330,130,NW,Extreme
330,20220918,1,2022-09-18 01:00:00+00:00,320,140,NW,Extreme
330,20220918,2,2022-09-18 02:00:00+00:00,330,130,NW,Extreme
330,20220918,3,2022-09-18 03:00:00+00:00,320,140,NW,Extreme
330,20220918,4,2022-09-18 04:00:00+00:00,320,130,NW,Extreme
330,20220918,5,2022-09-18 05:00:00+00:00,310,130,NW,Extreme
330,20220918,6,2022-09-18 06:00:00+00:00,310,130,NW,Extreme
330,20220918,7,2022-09-18 07:00:00+00:00,310,120,NW,Extreme
330,20220918,8,2022-09-18 08:00:00+00:00,300,130,NW,Extreme
330,20220918,9,2022-09-18 09:00:00+00:00,310,130,NW,Extreme
330,20220918,10,2022-09-18 10:00:00+00:00,290,130,W,Extreme
330,20220918,11,2022-09-18 11:00:00+00:00,300,120,NW,Extreme
330,20220918,12,2022-09-18 12:00:00+00:00,320,120,NW,Extreme
330,20220918,13,2022-09-18 13:00:00+00:00,310,120,NW,Extreme
330,20220918,14,2022-09-18 14:00:00+00:00,320,130,NW,Extreme
330,20220918,15,2022-09-18 15:00:00+00:00,320,150,NW,Extreme
330,20220918,16,2022-09-18 16:00:00+00:00,350,140,N,Extreme
330,20220918,17,2022-09-18 17:00:00+00:00,340,140,N,Extreme
330,20220918,18,2022-09-18 18:00:00+00:00,340,120,N,Extreme
330,20220918,19,2022-09-18 19:00:00+00:00,340,140,N,Extreme
330,20220918,20,2022-09-18 20:00:00+00:00,340,140,N,Extreme
330,20220918,21,2022-09-18 21:00:00+00:00,340,130,N,Extreme
330,20220918,22,2022-09-18 22:00:00+00:00,350,120,N,Extreme
330,20220918,23,2022-09-18 23:00:00+00:00,340,120,N,Extreme
330,20220918,24,2022-09-19 00:00:00+00:00,350,120,N,Extreme
330,20220919,1,2022-09-19 01:00:00+00:00,350,110,N,Extreme
330,20220919,2,2022-09-19 02:00:00+00:00,350,100,N,High
330,20220919,3,2022-09-19 03:00:00+00:00,340,110,N,Extreme
330,20220919,4,2022-09-19 04:00:00+00:00,350,100,N,High
330,20220919,5,2022-09-19 05:00:00+00:00,340,90,N,High
330,20220919,6,2022-09-19 06:00:00+00:00,340,80,N,High
330,20220919,7,2022-09-19 07:00:00+00:00,330,80,NW,High
330,20220919,8,2022-09-19 08:00:00+00:00,330,90,NW,High
330,20220919,9,2022-09-19 09:00:00+00:00,320,80,NW,High
330,20220919,10,2022-09-19 10:00:00+00:00,330,80,NW,High
330,20220919,11,2022-09-19 11:00:00+00:00,320,80,NW,High
330,20220919,12,2022-09-19 12:00:00+00:00,330,80,NW,High
330,20220919,13,2022-09-19 13:00:00+00:00,320,110,NW,Extreme
330,20220919,14,2022-09-19 14:00:00+00:00,310,100,NW,High
330,20220919,15,2022-09-19 15:00:00+00:00,330,80,NW,High
330,20220919,16,2022-09-19 16:00:00+00:00,340,100,N,High
330,20220919,17,2022-09-19 17:00:00+00:00,320,80,NW,High
330,20220919,18,2022-09-19 18:00:00+00:00,360,70,N,Mid
330,20220919,19,2022-09-19 19:00:00+00:00,330,90,NW,High
330,20220919,20,2022-09-19 20:00:00+00:00,350,60,N,Mid
330,20220919,21,2022-09-19 21:00:00+00:00,290,80,W,High
330,20220919,22,2022-09-19 22:00:00+00:00,360,80,N,High
330,20220919,23,2022-09-19 23:00:00+00:00,10,70,N,Mid
330,20220919,24,2022-09-20 00:00:00+00:00,330,50,NW,Mid
330,20220920,1,2022-09-20 01:00:00+00:00,350,70,N,Mid
330,20220920,2,2022-09-20 02:00:00+00:00,360,70,N,Mid
330,20220920,3,2022-09-20 03:00:00+00:00,330,50,NW,Mid
330,20220920,4,2022-09-20 04:00:00+00:00,350,80,N,High
330,20220920,5,2022-09-20 05:00:00+00:00,360,80,N,High
330,20220920,6,2022-09-20 06:00:00+00:00,330,60,NW,Mid
330,20220920,7,2022-09-20 07:00:00+00:00,350,60,N,Mid
330,20220920,8,2022-09-20 08:00:00+00:00,360,70,N,Mid
330,20220920,9,2022-09-20 09:00:00+00:00,360,60,N,Mid
330,20220920,10,2022-09-20 10:00:00+00:00,340,60,N,Mid
330,20220920,11,2022-09-20 11:00:00+00:00,350,60,N,Mid
330,20220920,12,2022-09-20 12:00:00+00:00,350,70,N,Mid
330,20220920,13,2022-09-20 13:00:00+00:00,360,60,N,Mid
330,20220920,14,2022-09-20 14:00:00+00:00,350,60,N,Mid
330,20220920,15,2022-09-20 15:00:00+00:00,350,60,N,Mid
330,20220920,16,2022-09-20 16:00:00+00:00,360,50,N,Mid
330,20220920,17,2022-09-20 17:00:00+00:00,350,60,N,Mid
330,20220920,18,2022-09-20 18:00:00+00:00,350,60,N,Mid
330,20220920,19,2022-09-20 19:00:00+00:00,350,60,N,Mid
330,20220920,20,2022-09-20 20:00:00+00:00,20,40,N,Mid
330,20220920,21,2022-09-20 21:00:00+00:00,20,40,N,Mid
330,20220920,22,2022-09-20 22:00:00+00:00,110,40,E,Mid
330,20220920,23,2022-09-20 23:00:00+00:00,120,30,SE,Low
330,20220920,24,2022-09-21 00:00:00+00:00,120,30,SE,Low
330,20220921,1,2022-09-21 01:00:00+00:00,120,20,SE,Low
330,20220921,2,2022-09-21 02:00:00+00:00,160,20,S,Low
330,20220921,3,2022-09-21 03:00:00+00:00,160,20,S,Low
330,20220921,4,2022-09-21 04:00:00+00:00,120,20,SE,Low
330,20220921,5,2022-09-21 05:00:00+00:00,150,20,SE,Low
330,20220921,6,2022-09-21 06:00:00+00:00,160,20,S,Low
330,20220921,7,2022-09-21 07:00:00+00:00,160,30,S,Low
330,20220921,8,2022-09-21 08:00:00+00:00,170,30,S,Low
330,20220921,9,2022-09-21 09:00:00+00:00,160,30,S,Low
330,20220921,10,2022-09-21 10:00:00+00:00,180,20,S,Low
330,20220921,11,2022-09-21 11:00:00+00:00,190,20,S,Low
330,20220921,12,2022-09-21 12:00:00+00:00,180,10,S,Low
330,20220921,13,2022-09-21 13:00:00+00:00,290,20,W,Low
330,20220921,14,2022-09-21 14:00:00+00:00,310,20,NW,Low
330,20220921,15,2022-09-21 15:00:00+00:00,320,20,NW,Low
330,20220921,16,2022-09-21 16:00:00+00:00,340,20,N,Low
330,20220921,17,2022-09-21 17:00:00+00:00,30,20,NE,Low
330,20220921,18,2022-09-21 18:00:00+00:00,20,10,N,Low
330,20220921,19,2022-09-21 19:00:00+00:00,70,10,E,Low
330,20220921,20,2022-09-21 20:00:00+00:00,70,20,E,Low
330,20220921,21,2022-09-21 21:00:00+00:00,90,20,E,Low
330,20220921,22,2022-09-21 22:00:00+00:00,80,20,E,Low
330,20220921,23,2022-09-21 23:00:00+00:00,120,20,SE,Low
330,20220921,24,2022-09-22 00:00:00+00:00,120,30,SE,Low
330,20220922,1,2022-09-22 01:00:00+00:00,130,30,SE,Low
330,20220922,2,2022-09-22 02:00:00+00:00,120,30,SE,Low
330,20220922,3,2022-09-22 03:00:00+00:00,130,30,SE,Low
330,20220922,4,2022-09-22 04:00:00+00:00,140,20,SE,Low
330,20220922,5,2022-09-22 05:00:00+00:00,150,30,SE,Low
330,20220922,6,2022-09-22 06:00:00+00:00,150,30,SE,Low
330,20220922,7,2022-09-22 07:00:00+00:00,150,30,SE,Low
330,20220922,8,2022-09-22 08:00:00+00:00,150,30,SE,Low
330,20220922,9,2022-09-22 09:00:00+00:00,190,30,S,Low
330,20220922,10,2022-09-22 10:00:00+00:00,170,20,S,Low
330,20220922,11,2022-09-22 11:00:00+00:00,190,30,S,Low
330,20220922,12,2022-09-22 12:00:00+00:00,170,30,S,Low
330,20220922,13,2022-09-22 13:00:00+00:00,180,30,S,Low
330,20220922,14,2022-09-22 14:00:00+00:00,210,40,SW,Mid
330,20220922,15,2022-09-22 15:00:00+00:00,190,50,S,Mid
330,20220922,16,2022-09-22 16:00:00+00:00,180,50,S,Mid
330,20220922,17,2022-09-22 17:00:00+00:00,180,40,S,Mid
330,20220922,18,2022-09-22 18:00:00+00:00,190,40,S,Mid
330,20220922,19,2022-09-22 19:00:00+00:00,180,30,S,Low
330,20220922,20,2022-09-22 20:00:00+00:00,150,30,SE,Low
330,20220922,21,2022-09-22 21:00:00+00:00,150,40,SE,Mid
330,20220922,22,2022-09-22 22:00:00+00:00,150,40,SE,Mid
330,20220922,23,2022-09-22 23:00:00+00:00,170,40,S,Mid
330,20220922,24,2022-09-23 00:00:00+00:00,180,50,S,Mid
330,20220923,1,2022-09-23 01:00:00+00:00,190,50,S,Mid
330,20220923,2,2022-09-23 02:00:00+00:00,190,50,S,Mid
330,20220923,3,2022-09-23 03:00:00+00:00,190,50,S,Mid
330,20220923,4,2022-09-23 04:00:00+00:00,180,50,S,Mid
330,20220923,5,2022-09-23 05:00:00+00:00,190,40,S,Mid
330,20220923,6,2022-09-23 06:00:00+00:00,200,40,S,Mid
330,20220923,7,2022-09-23 07:00:00+00:00,180,40,S,Mid
330,20220923,8,2022-09-23 08:00:00+00:00,180,40,S,Mid
330,20220923,9,2022-09-23 09:00:00+00:00,200,40,S,Mid
330,20220923,10,2022-09-23 10:00:00+00:00,190,50,S,Mid
330,20220923,11,2022-09-23 11:00:00+00:00,200,50,S,Mid
330,20220923,12,2022-09-23 12:00:00+00:00,200,50,S,Mid
330,20220923,13,2022-09-23 13:00:00+00:00,200,60,S,Mid
330,20220923,14,2022-09-23 14:00:00+00:00,220,60,SW,Mid
330,20220923,15,2022-09-23 15:00:00+00:00,230,60,SW,Mid
330,20220923,16,2022-09-23 16:00:00+00:00,260,60,W,Mid
330,20220923,17,2022-09-23 17:00:00+00:00,210,20,SW,Low
330,20220923,18,2022-09-23 18:00:00+00:00,260,30,W,Low
330,20220923,19,2022-09-23 19:00:00+00:00,210,70,SW,Mid
330,20220923,20,2022-09-23 20:00:00+00:00,200,50,S,Mid
330,20220923,21,2022-09-23 21:00:00+00:00,200,60,S,Mid
330,20220923,22,2022-09-23 22:00:00+00:00,200,70,S,Mid
330,20220923,23,2022-09-23 23:00:00+00:00,200,70,S,Mid
330,20220923,24,2022-09-24 00:00:00+00:00,180,60,S,Mid
330,20220924,1,2022-09-24 01:00:00+00:00,190,60,S,Mid
330,20220924,2,2022-09-24 02:00:00+00:00,170,50,S,Mid
330,20220924,3,2022-09-24 03:00:00+00:00,170,40,S,Mid
330,20220924,4,2022-09-24 04:00:00+00:00,140,30,SE,Low
330,20220924,5,2022-09-24 05:00:00+00:00,30,40,NE,Mid
330,20220924,6,2022-09-24 06:00:00+00:00,40,80,NE,High
330,20220924,7,2022-09-24 07:00:00+00:00,40,100,NE,High
330,20220924,8,2022-09-24 08:00:00+00:00,40,130,NE,Extreme
330,20220924,9,2022-09-24 09:00:00+00:00,30,120,NE,Extreme
330,20220924,10,2022-09-24 10:00:00+00:00,40,120,NE,Extreme
330,20220924,11,2022-09-24 11:00:00+00:00,40,120,NE,Extreme
330,20220924,12,2022-09-24 12:00:00+00:00,30,100,NE,High
330,20220924,13,2022-09-24 13:00:00+00:00,30,100,NE,High
330,20220924,14,2022-09-24 14:00:00+00:00,20,100,N,High
330,20220924,15,2022-09-24 15:00:00+00:00,20,110,N,Extreme
330,20220924,16,2022-09-24 16:00:00+00:00,20,110,N,Extreme
330,20220924,17,2022-09-24 17:00:00+00:00,20,110,N,Extreme
330,20220924,18,2022-09-24 18:00:00+00:00,30,110,NE,Extreme
330,20220924,19,2022-09-24 19:00:00+00:00,40,110,NE,Extreme
330,20220924,20,2022-09-24 20:00:00+00:00,50,80,NE,High
330,20220924,21,2022-09-24 21:00:00+00:00,60,50,NE,Mid
330,20220924,22,2022-09-24 22:00:00+00:00,60,50,NE,Mid
330,20220924,23,2022-09-24 23:00:00+00:00,60,40,NE,Mid
330,20220924,24,2022-09-25 00:00:00+00:00,60,50,NE,Mid
330,20220925,1,2022-09-25 01:00:00+00:00,60,40,NE,Mid
330,20220925,2,2022-09-25 02:00:00+00:00,40,50,NE,Mid
330,20220925,3,2022-09-25 03:00:00+00:00,40,40,NE,Mid
330,20220925,4,2022-09-25 04:00:00+00:00,80,50,E,Mid
330,20220925,5,2022-09-25 05:00:00+00:00,70,30,E,Low
330,20220925,6,2022-09-25 06:00:00+00:00,50,30,NE,Low
330,20220925,7,2022-09-25 07:00:00+00:00,80,40,E,Mid
330,20220925,8,2022-09-25 08:00:00+00:00,20,10,N,Low
330,20220925,9,2022-09-25 09:00:00+00:00,350,10,N,Low
330,20220925,10,2022-09-25 10:00:00+00:00,330,30,NW,Low
330,20220925,11,2022-09-25 11:00:00+00:00,350,30,N,Low
330,20220925,12,2022-09-25 12:00:00+00:00,320,30,NW,Low
330,20220925,13,2022-09-25 13:00:00+00:00,320,40,NW,Mid
330,20220925,14,2022-09-25 14:00:00+00:00,300,40,NW,Mid
330,20220925,15,2022-09-25 15:00:00+00:00,340,50,N,Mid
330,20220925,16,2022-09-25 16:00:00+00:00,330,40,NW,Mid
330,20220925,17,2022-09-25 17:00:00+00:00,350,50,N,Mid
330,20220925,18,2022-09-25 18:00:00+00:00,300,30,NW,Low
330,20220925,19,2022-09-25 19:00:00+00:00,270,40,W,Mid
330,20220925,20,2022-09-25 20:00:00+00:00,260,40,W,Mid
330,20220925,21,2022-09-25 21:00:00+00:00,270,60,W,Mid
330,20220925,22,2022-09-25 22:00:00+00:00,260,60,W,Mid
330,20220925,23,2022-09-25 23:00:00+00:00,260,80,W,High
330,20220925,24,2022-09-26 00:00:00+00:00,250,80,W,High
330,20220926,1,2022-09-26 01:00:00+00:00,230,80,SW,High
330,20220926,2,2022-09-26 02:00:00+00:00,230,90,SW,High
330,20220926,3,2022-09-26 03:00:00+00:00,210,100,SW,High
330,20220926,4,2022-09-26 04:00:00+00:00,200,110,S,Extreme
330,20220926,5,2022-09-26 05:00:00+00:00,200,120,S,Extreme
330,20220926,6,2022-09-26 06:00:00+00:00,200,110,S,Extreme
330,20220926,7,2022-09-26 07:00:00+00:00,200,110,S,Extreme
330,20220926,8,2022-09-26 08:00:00+00:00,210,110,SW,Extreme
330,20220926,9,2022-09-26 09:00:00+00:00,200,110,S,Extreme
330,20220926,10,2022-09-26 10:00:00+00:00,270,90,W,High
330,20220926,11,2022-09-26 11:00:00+00:00,290,80,W,High
330,20220926,12,2022-09-26 12:00:00+00:00,280,70,W,Mid
330,20220926,13,2022-09-26 13:00:00+00:00,270,60,W,Mid
330,20220926,14,2022-09-26 14:00:00+00:00,290,90,W,High
330,20220926,15,2022-09-26 15:00:00+00:00,310,110,NW,Extreme
330,20220926,16,2022-09-26 16:00:00+00:00,310,110,NW,Extreme
330,20220926,17,2022-09-26 17:00:00+00:00,330,110,NW,Extreme
330,20220926,18,2022-09-26 18:00:00+00:00,330,100,NW,High
330,20220926,19,2022-09-26 19:00:00+00:00,340,140,N,Extreme
330,20220926,20,2022-09-26 20:00:00+00:00,340,130,N,Extreme
330,20220926,21,2022-09-26 21:00:00+00:00,330,140,NW,Extreme
330,20220926,22,2022-09-26 22:00:00+00:00,330,140,NW,Extreme
330,20220926,23,2022-09-26 23:00:00+00:00,330,150,NW,Extreme
330,20220926,24,2022-09-27 00:00:00+00:00,330,130,NW,Extreme
330,20220927,1,2022-09-27 01:00:00+00:00,330,130,NW,Extreme
330,20220927,2,2022-09-27 02:00:00+00:00,320,110,NW,Extreme
330,20220927,3,2022-09-27 03:00:00+00:00,320,120,NW,Extreme
330,20220927,4,2022-09-27 04:00:00+00:00,310,110,NW,Extreme
330,20220927,5,2022-09-27 05:00:00+00:00,320,100,NW,High
330,20220927,6,2022-09-27 06:00:00+00:00,330,110,NW,Extreme
330,20220927,7,2022-09-27 07:00:00+00:00,320,110,NW,Extreme
330,20220927,8,2022-09-27 08:00:00+00:00,330,90,NW,High
330,20220927,9,2022-09-27 09:00:00+00:00,300,100,NW,High
330,20220927,10,2022-09-27 10:00:00+00:00,290,60,W,Mid
330,20220927,11,2022-09-27 11:00:00+00:00,280,110,W,Extreme
330,20220927,12,2022-09-27 12:00:00+00:00,260,90,W,High
330,20220927,13,2022-09-27 13:00:00+00:00,290,100,W,High
330,20220927,14,2022-09-27 14:00:00+00:00,260,80,W,High
330,20220927,15,2022-09-27 15:00:00+00:00,300,80,NW,High
330,20220927,16,2022-09-27 16:00:00+00:00,310,90,NW,High
330,20220927,17,2022-09-27 17:00:00+00:00,320,80,NW,High
330,20220927,18,2022-09-27 18:00:00+00:00,350,80,N,High
330,20220927,19,2022-09-27 19:00:00+00:00,330,60,NW,Mid
330,20220927,20,2022-09-27 20:00:00+00:00,340,70,N,Mid
330,20220927,21,2022-09-27 21:00:00+00:00,320,70,NW,Mid
330,20220927,22,2022-09-27 22:00:00+00:00,290,50,W,Mid
330,20220927,23,2022-09-27 23:00:00+00:00,30,70,NE,Mid
330,20220927,24,2022-09-28 00:00:00+00:00,320,40,NW,Mid
330,20220928,1,2022-09-28 01:00:00+00:00,310,100,NW,High
330,20220928,2,2022-09-28 02:00:00+00:00,290,100,W,High
330,20220928,3,2022-09-28 03:00:00+00:00,310,80,NW,High
330,20220928,4,2022-09-28 04:00:00+00:00,300,90,NW,High
330,20220928,5,2022-09-28 05:00:00+00:00,340,90,N,High
330,20220928,6,2022-09-28 06:00:00+00:00,300,70,NW,Mid
330,20220928,7,2022-09-28 07:00:00+00:00,320,60,NW,Mid
330,20220928,8,2022-09-28 08:00:00+00:00,280,60,W,Mid
330,20220928,9,2022-09-28 09:00:00+00:00,280,40,W,Mid
330,20220928,10,2022-09-28 10:00:00+00:00,330,20,NW,Low
330,20220928,11,2022-09-28 11:00:00+00:00,180,20,S,Low
330,20220928,12,2022-09-28 12:00:00+00:00,230,30,SW,Low
330,20220928,13,2022-09-28 13:00:00+00:00,200,50,S,Mid
330,20220928,14,2022-09-28 14:00:00+00:00,200,60,S,Mid
330,20220928,15,2022-09-28 15:00:00+00:00,190,60,S,Mid
330,20220928,16,2022-09-28 16:00:00+00:00,220,40,SW,Mid
330,20220928,17,2022-09-28 17:00:00+00:00,240,50,SW,Mid
330,20220928,18,2022-09-28 18:00:00+00:00,250,40,W,Mid
330,20220928,19,2022-09-28 19:00:00+00:00,250,40,W,Mid
330,20220928,20,2022-09-28 20:00:00+00:00,240,40,SW,Mid
330,20220928,21,2022-09-28 21:00:00+00:00,210,30,SW,Low
330,20220928,22,2022-09-28 22:00:00+00:00,190,30,S,Low
330,20220928,23,2022-09-28 23:00:00+00:00,210,40,SW,Mid
330,20220928,24,2022-09-29 00:00:00+00:00,180,40,S,Mid
330,20220929,1,2022-09-29 01:00:00+00:00,190,40,S,Mid
330,20220929,2,2022-09-29 02:00:00+00:00,170,40,S,Mid
330,20220929,3,2022-09-29 03:00:00+00:00,180,40,S,Mid
330,20220929,4,2022-09-29 04:00:00+00:00,160,30,S,Low
330,20220929,5,2022-09-29 05:00:00+00:00,160,20,S,Low
330,20220929,6,2022-09-29 06:00:00+00:00,130,30,SE,Low
330,20220929,7,2022-09-29 07:00:00+00:00,160,20,S,Low
330,20220929,8,2022-09-29 08:00:00+00:00,140,30,SE,Low
330,20220929,9,2022-09-29 09:00:00+00:00,170,20,S,Low
330,20220929,10,2022-09-29 10:00:00+00:00,30,10,NE,Low
330,20220929,11,2022-09-29 11:00:00+00:00,40,10,NE,Low
330,20220929,12,2022-09-29 12:00:00+00:00,350,10,N,Low
330,20220929,13,2022-09-29 13:00:00+00:00,350,30,N,Low
330,20220929,14,2022-09-29 14:00:00+00:00,350,40,N,Mid
330,20220929,15,2022-09-29 15:00:00+00:00,10,40,N,Mid
330,20220929,16,2022-09-29 16:00:00+00:00,10,40,N,Mid
330,20220929,17,2022-09-29 17:00:00+00:00,10,40,N,Mid
330,20220929,18,2022-09-29 18:00:00+00:00,10,30,N,Low
330,20220929,19,2022-09-29 19:00:00+00:00,40,30,NE,Low
330,20220929,20,2022-09-29 20:00:00+00:00,80,10,E,Low
330,20220929,21,2022-09-29 21:00:00+00:00,130,10,SE,Low
330,20220929,22,2022-09-29 22:00:00+00:00,170,20,S,Low
330,20220929,23,2022-09-29 23:00:00+00:00,70,20,E,Low
330,20220929,24,2022-09-30 00:00:00+00:00,160,20,S,Low
330,20220930,1,2022-09-30 01:00:00+00:00,170,20,S,Low
330,20220930,2,2022-09-30 02:00:00+00:00,200,40,S,Mid
330,20220930,3,2022-09-30 03:00:00+00:00,190,40,S,Mid
330,20220930,4,2022-09-30 04:00:00+00:00,210,40,SW,Mid
330,20220930,5,2022-09-30 05:00:00+00:00,210,40,SW,Mid
330,20220930,6,2022-09-30 06:00:00+00:00,200,40,S,Mid
330,20220930,7,2022-09-30 07:00:00+00:00,190,40,S,Mid
330,20220930,8,2022-09-30 08:00:00+00:00,200,50,S,Mid
330,20220930,9,2022-09-30 09:00:00+00:00,190,60,S,Mid
330,20220930,10,2022-09-30 10:00:00+00:00,210,70,SW,Mid
330,20220930,11,2022-09-30 11:00:00+00:00,220,70,SW,Mid
330,20220930,12,2022-09-30 12:00:00+00:00,210,90,SW,High
330,20220930,13,2022-09-30 13:00:00+00:00,210,100,SW,High
330,20220930,14,2022-09-30 14:00:00+00:00,220,90,SW,High
330,20220930,15,2022-09-30 15:00:00+00:00,200,80,S,High
330,20220930,16,2022-09-30 16:00:00+00:00,200,90,S,High
330,20220930,17,2022-09-30 17:00:00+00:00,200,90,S,High
330,20220930,18,2022-09-30 18:00:00+00:00,190,90,S,High
330,20220930,19,2022-09-30 19:00:00+00:00,190,100,S,High
330,20220930,20,2022-09-30 20:00:00+00:00,190,110,S,Extreme
330,20220930,21,2022-09-30 21:00:00+00:00,200,130,S,Extreme
330,20220930,22,2022-09-30 22:00:00+00:00,190,130,S,Extreme
330,20220930,23,2022-09-30 23:00:00+00:00,190,140,S,Extreme
330,20220930,24,2022-10-01 00:00:00+00:00,190,140,S,Extreme
330,20221001,1,2022-10-01 01:00:00+00:00,200,140,S,Extreme
330,20221001,2,2022-10-01 02:00:00+00:00,210,130,SW,Extreme
330,20221001,3,2022-10-01 03:00:00+00:00,210,110,SW,Extreme
330,20221001,4,2022-10-01 04:00:00+00:00,260,80,W,High
330,20221001,5,2022-10-01 05:00:00+00:00,280,100,W,High
330,20221001,6,2022-10-01 06:00:00+00:00,270,90,W,High
330,20221001,7,2022-10-01 07:00:00+00:00,280,110,W,Extreme
