device_mmsi,Lenght,Width,Type
244660843,184,24,cargo
244650953,172,12,cargo
311000765,228,42,tanker
266468000,119,17,tanker
538009686,183,32,tanker
244890451,0,1,other
244620875,110,12,tanker
246303000,118,13,cargo
244620321,110,12,cargo
259112000,120,21,other
244710325,105,10,cargo
244049834,85,9,cargo
352001631,73,20,other
636092713,185,30,cargo
255806413,28,13,other
253242365,180,12,tanker
247276100,179,32,tanker
236112059,149,22,tanker
205319190,110,15,tanker
232006297,295,46,tanker
244770183,86,11,tanker
244700810,86,9,other
244758000,240,32,other
244100642,13,4,sailing
229270000,399,58,cargo
244870855,9,3,sailing
244020877,14,4,other
319605000,176,31,tanker
205188000,30,12,other
538006611,146,25,tanker
565971000,223,32,cargo
244670669,27,7,other
370558000,170,26,tanker
538002583,118,19,tanker
244740566,110,12,tanker
244750592,10,4,sailing
538005784,184,27,tanker
244013210,23,7,other
218350000,335,42,cargo
538005616,226,37,tanker
244050969,19,5,other
245315000,135,17,cargo
211436030,110,12,tanker
211148710,13,4,sailing
244700308,86,10,other
244710658,9,4,other
246375000,26,8,other
310624000,294,32,other
255806452,158,24,cargo
244830401,180,30,cargo
244710420,80,9,cargo
256149000,155,22,cargo
244670426,12,4,sailing
244660478,135,12,tanker
255806436,141,22,cargo
244670935,73,8,cargo
311595000,200,32,cargo
244013202,80,10,cargo
636016248,183,31,cargo
244810587,16,4,other
244729039,20,5,other
211245790,12,3,sailing
244020087,105,10,cargo
538006203,249,44,tanker
613220056,27,9,other
311000454,274,48,tanker
477706500,336,60,tanker
211182160,105,10,cargo
244690433,86,12,tanker
211538690,187,11,cargo
232043564,90,13,cargo
257731000,170,26,tanker
352335000,303,40,cargo
244810323,119,15,cargo
245029000,89,12,cargo
244820806,11,4,sailing
261017020,14,4,sailing
244234430,12,4,other
311062900,215,36,other
275506000,88,12,cargo
258050000,146,24,tanker
538008706,169,25,tanker
636020190,274,48,tanker
245044000,90,14,cargo
305756000,143,23,cargo
370930000,363,46,cargo
244030766,11,4,sailing
244010518,12,4,other
246029000,133,16,cargo
245562000,24,6,other
209248000,153,24,cargo
265657690,14,4,sailing
232041707,15,5,other
311053800,250,45,tanker
211183670,100,10,cargo
244060476,11,4,other
253811000,27,10,other
244660557,80,9,other
246613000,90,15,cargo
577491000,100,16,cargo
244770443,15,4,other
253613000,90,13,cargo
352898818,200,30,cargo
244070626,12,4,sailing
209223000,93,13,tanker
244690864,111,12,tanker
477105200,199,31,cargo
563972000,137,20,tanker
244620905,18,5,other
215472000,99,17,tanker
244620465,11,4,other
566478000,120,21,tanker
244670909,85,9,cargo
305955000,138,21,cargo
229087000,292,45,cargo
563079100,141,24,tanker
229860000,90,13,cargo
305059000,88,13,cargo
209854000,229,32,cargo
244650881,135,15,cargo
205382790,107,12,other
538009143,300,42,cargo
253742000,88,12,cargo
249209000,116,18,tanker
211168820,11,4,sailing
244463958,11,4,sailing
477712400,400,60,cargo
372611000,225,32,cargo
477850500,178,31,cargo
244630105,13,4,other
211474450,93,12,tanker
244090119,0,0,other
244615057,11,4,sailing
246132000,214,46,cargo
236507000,105,16,tanker
563167300,182,32,tanker
316040113,13,5,sailing
244100050,13,4,sailing
211177390,100,10,cargo
311000622,229,38,cargo
244670565,76,12,other
255806267,141,23,cargo
244690528,0,0,tanker
354833000,142,22,tanker
248127000,128,20,tanker
244660653,35,6,tanker
563101500,84,37,other
244140076,8,3,sailing
636016424,294,32,cargo
244710138,12,4,sailing
212240000,183,27,tanker
244670832,100,10,other
338421916,0,0,other
244660594,64,7,tanker
244670273,57,7,cargo
245906000,28,10,other
228429700,24,9,other
538002499,184,27,tanker
269057781,110,12,other
244150659,110,11,cargo
244660660,80,9,other
563933000,180,30,cargo
314301000,196,48,other
244050014,10,3,sailing
244670379,110,12,cargo
244870400,12,4,sailing
244670293,86,11,tanker
205916230,11,4,other
257600000,129,20,tanker
231123000,130,21,cargo
244153610,12,4,sailing
244020249,12,4,other
538007378,400,59,cargo
255805470,99,18,tanker
212752000,153,24,cargo
304933000,87,11,cargo
477020100,260,32,cargo
244700986,70,8,cargo
244000288,16,4,other
257032850,277,46,tanker
244048967,16,5,other
245399000,98,13,cargo
244050337,98,6,cargo
257980000,276,46,tanker
244097238,85,10,tanker
244710141,85,12,tanker
244620640,135,12,cargo
235104053,9,2,sailing
244700452,84,8,cargo
314633000,88,12,cargo
244650925,112,24,cargo
354731000,137,22,tanker
244690069,11,4,sailing
538009200,250,44,tanker
314187000,100,13,cargo
211133280,11,4,sailing
211484420,110,12,tanker
244700508,61,7,cargo
205540690,110,23,cargo
246807000,87,11,cargo
244780659,20,3,sailing
244391288,15,6,sailing
244075702,12,4,sailing
228403800,190,31,cargo
636091700,183,27,tanker
636014635,244,42,tanker
259888000,144,23,tanker
205539690,60,8,cargo
220018000,79,13,tanker
538009129,229,32,cargo
244820807,10,4,other
241220000,183,32,tanker
244660480,73,10,cargo
244860282,101,19,cargo
244630169,97,12,cargo
636020268,134,21,cargo
244010605,12,4,sailing
211489210,110,11,tanker
371860000,275,32,cargo
235098061,94,16,tanker
211513810,110,11,other
246583000,24,6,other
311018300,190,24,cargo
229962000,90,14,cargo
244005653,13,4,sailing
219280000,180,32,tanker
244730288,74,9,cargo
219025390,80,18,other
244690885,68,8,cargo
538009487,274,48,tanker
241405000,290,46,tanker
244053000,40,10,other
244630711,12,4,other
244810171,12,4,sailing
636017424,146,25,tanker
244854000,22,5,other
211780160,13,4,sailing
205950610,10,3,sailing
244780003,105,11,other
211515380,110,12,tanker
356503000,106,17,tanker
205325090,80,9,cargo
244186426,13,4,sailing
563155100,143,22,cargo
220648000,105,18,tanker
244690826,135,12,cargo
205849630,11,4,sailing
244750894,27,9,other
244650553,135,15,tanker
244030715,105,12,tanker
205391890,85,8,cargo
219018675,0,0,other
244070744,0,0,other
538007532,183,27,tanker
244830185,110,12,tanker
636020833,249,44,tanker
244850305,63,7,cargo
244001969,12,4,sailing
636021122,328,48,cargo
259768000,144,24,tanker
209508000,229,32,tanker
244153175,12,4,other
245674000,0,0,other
371078000,107,18,tanker
477455500,332,60,tanker
244031206,14,5,other
244780341,13,4,other
257561000,99,14,cargo
211765700,10,3,sailing
253242474,140,12,tanker
244670805,110,11,cargo
244700668,86,6,other
235090339,24,11,other
257755000,90,14,cargo
211539010,110,12,tanker
372424000,199,38,cargo
228442700,73,17,other
235098053,95,18,tanker
212018000,151,22,cargo
244750301,59,9,other
244110352,110,10,tanker
230601000,102,19,cargo
246599000,9,3,other
266235000,144,23,tanker
244732375,8,3,sailing
636017088,333,60,tanker
247433300,149,22,tanker
211132550,16,5,sailing
244900097,11,4,sailing
244690234,6,2,other
244030743,11,3,other
309807000,89,12,cargo
244000065,11,4,other
244730603,135,18,tanker
244985000,100,16,cargo
220442000,106,16,tanker
538005089,183,32,tanker
244129067,14,4,other
210336000,100,14,tanker
246134000,100,13,cargo
314473000,83,11,cargo
211308930,11,3,other
244030383,12,4,sailing
205771000,96,16,tanker
244670845,74,12,other
311945000,82,12,cargo
244700966,28,6,other
244890245,12,3,sailing
205514890,86,10,cargo
244002375,11,4,sailing
244100889,12,4,sailing
256682000,180,30,cargo
219022898,0,0,sailing
269113870,13,3,sailing
226019000,184,27,tanker
244630594,12,4,sailing
205218090,55,7,cargo
244090773,11,3,sailing
244030583,19,4,sailing
244660656,135,17,tanker
244690333,110,12,tanker
231356000,138,22,cargo
257574350,14,4,sailing
304244000,88,13,cargo
244716678,9,3,sailing
244630546,14,4,other
477345300,225,32,cargo
236476000,105,17,tanker
432876000,290,45,cargo
248713000,140,22,tanker
355703000,366,51,cargo
314423000,82,11,cargo
636018459,146,24,tanker
255804880,144,23,cargo
319129600,244,42,tanker
244660189,105,11,cargo
259007470,15,4,other
244630526,0,0,sailing
244270197,10,4,other
309938000,88,13,cargo
244750018,101,12,tanker
230351000,120,18,cargo
548911000,147,23,tanker
211127010,10,3,sailing
244900067,86,8,cargo
219038000,399,58,cargo
244700568,0,0,cargo
371218000,366,51,cargo
245017000,90,14,cargo
219011393,10,4,sailing
636020743,366,51,cargo
244030094,9,3,sailing
244730937,15,5,other
244030672,16,4,sailing
374402000,186,33,tanker
247391200,209,26,cargo
211522820,86,10,other
538007154,277,48,tanker
211645440,10,3,sailing
352001801,225,32,cargo
244660893,105,11,cargo
244730914,24,4,other
244371252,110,13,tanker
244180211,19,6,other
376641000,50,16,other
244022628,11,4,sailing
255805880,99,15,cargo
538006906,229,33,cargo
538007153,277,48,tanker
248900000,249,44,tanker
244148000,40,8,other
244513000,212,27,other
538009191,323,43,cargo
255806370,141,23,cargo
244127780,17,5,other
636020115,180,32,tanker
245676000,49,7,sailing
244670026,14,4,other
232005200,21,6,sailing
538006789,146,25,tanker
219107000,333,48,cargo
244650518,20,5,other
205521790,135,15,cargo
244002043,15,5,other
255805865,299,48,cargo
244012849,110,12,tanker
255803860,183,28,cargo
356447000,174,28,tanker
352102000,137,23,cargo
205722410,10,3,sailing
253778000,116,16,cargo
244660075,70,7,cargo
211516560,105,10,other
253242499,110,12,tanker
538009920,196,32,cargo
215402000,120,17,tanker
244660134,81,9,cargo
244700713,110,12,cargo
255805855,300,48,cargo
212641000,134,23,cargo
244620371,10,3,other
244004022,135,18,tanker
253721000,89,12,cargo
316034246,13,4,other
244020117,11,4,sailing
244670573,110,23,cargo
636019234,400,59,cargo
244670369,117,12,cargo
244670595,85,7,other
244660496,85,9,tanker
244890720,11,4,sailing
636018222,294,32,cargo
219581000,399,60,cargo
244830176,110,17,tanker
255806106,181,28,cargo
266421000,150,24,tanker
244615189,11,4,other
636022086,127,20,tanker
370467000,250,44,tanker
244270008,11,4,sailing
235089046,90,16,tanker
244820976,15,5,other
244820507,32,9,other
211483260,110,12,tanker
244660565,86,12,tanker
244185096,10,4,other
310620000,273,48,tanker
244660622,125,12,tanker
244202194,135,12,tanker
244092000,117,18,tanker
304667000,158,24,cargo
311001179,242,42,tanker
244170427,90,15,cargo
244670443,185,12,cargo
244097000,36,6,other
538004966,229,32,cargo
244075695,12,4,sailing
261188300,80,10,cargo
311027800,291,42,tanker
244750406,9,3,sailing
205477390,135,13,other
244730609,105,10,cargo
244650883,110,12,cargo
244710874,85,10,tanker
253242295,110,12,tanker
319113500,147,24,tanker
314261000,74,10,cargo
244650937,12,4,sailing
205282770,12,4,sailing
205497390,39,5,cargo
538005435,275,48,tanker
211277260,110,12,tanker
244690300,86,12,tanker
244184071,10,3,other
229387000,300,50,cargo
305040000,90,15,cargo
209785000,225,32,cargo
477716900,230,36,cargo
258692000,250,44,tanker
244750124,110,14,cargo
246607000,30,10,other
220264000,93,21,tanker
244660255,68,8,tanker
636019277,179,32,tanker
240820000,274,48,tanker
249128000,100,15,tanker
244890853,24,8,other
271000988,100,15,other
563307000,180,30,cargo
370863000,183,32,tanker
244660727,82,9,cargo
351758000,183,32,tanker
244620810,12,4,other
319323000,45,9,other
205507090,85,10,cargo
244890469,173,13,cargo
245308000,30,8,other
212669000,160,28,cargo
245516000,34,7,other
538008693,183,32,tanker
244670210,135,17,tanker
314464000,88,12,cargo
255805993,88,12,cargo
248743000,217,32,other
232014080,295,46,cargo
477271700,225,32,cargo
211190980,110,12,other
244022376,11,4,other
636021641,250,43,cargo
314475000,90,14,cargo
636018760,182,32,tanker
244110640,134,21,other
244110578,55,7,cargo
538006196,274,48,tanker
244750621,20,5,other
244123557,10,4,sailing
244670725,86,12,tanker
244130412,15,8,cargo
256439000,273,48,tanker
205214190,110,11,tanker
211157420,16,5,sailing
244250614,11,4,other
244700125,28,8,cargo
244690847,135,11,tanker
236407000,144,23,tanker
477105600,323,43,cargo
244740418,12,4,sailing
219030059,13,8,sailing
244630954,10,3,sailing
246898000,10,3,other
244710237,90,10,cargo
205295490,172,12,cargo
255806060,119,16,tanker
249266000,250,44,tanker
244780869,55,6,cargo
244830231,86,12,cargo
477231500,180,30,cargo
244000561,0,0,sailing
244670104,85,10,cargo
265791910,12,3,other
244124351,86,12,cargo
636020342,177,28,cargo
219048000,100,17,tanker
244670089,110,12,other
244160001,13,5,other
209321000,144.5,23.5,cargo
205237000,37,8,other
229972000,116,15,tanker
229241000,95,14,cargo
305648000,152,23,cargo
245127000,26,6,other
636093075,188,28,cargo
636019065,140,22,cargo
636092884,278,40,cargo
258612000,90,20,other
246827000,90,12,cargo
205369090,136,16,tanker
371150000,32,7,other
261002546,18,11,sailing
205263890,110,12,other
205769000,98,17,tanker
244620486,16,6,sailing
311585000,278,48,tanker
538009887,183,32,tanker
244630683,135,12,other
636018320,294,32,cargo
250005382,150,20,cargo
211722690,14,4,other
244002000,95,13,cargo
244020425,12,4,sailing
255802790,152,22,cargo
563066900,230,37,cargo
265013000,150,23,tanker
636093051,283,40,cargo
244670532,80,9,cargo
244780377,23,6,other
244700470,63,7,other
538008892,229,32,cargo
305967000,82,13,cargo
205553390,135,18,other
244690320,85,11,cargo
354644000,229,33,cargo
211851840,12,6,sailing
244150089,85,9,cargo
311000151,289,45,cargo
205498490,80,8,tanker
636015170,230,38,cargo
219025175,0,0,other
477915900,180,30,cargo
205391790,85,9,cargo
258894000,135,21,tanker
374007000,277,48,tanker
253242488,110,12,tanker
244670477,15,5,sailing
244660474,80,9,tanker
311001106,237,44,tanker
636013157,274,50,tanker
373183000,366,51,cargo
211664590,105,11,tanker
246804000,27,9,other
257444000,183,32,tanker
258812000,116,17,cargo
244620963,135,15,cargo
211546710,12,4,sailing
563013300,179,27,tanker
257796000,119,17,cargo
244260531,11,4,other
244270138,12,2,sailing
314526000,148,18,cargo
563024900,189,30,cargo
244850288,37,7,other
256771000,298,48,cargo
244830875,11,4,cargo
244710786,12,4,sailing
244020208,0,0,other
236184000,144,23,tanker
311009700,109,18,cargo
538001964,176,31,tanker
305576000,158,23,cargo
244070418,15,5,other
244660070,10,3,other
257683000,113,16,cargo
244750722,32,5,other
503133230,13,8,sailing
255805553,179,27,cargo
246845000,100,14,cargo
211846770,12,7,other
636018123,189,32,tanker
636019759,300,40,cargo
244170237,11,4,sailing
244690810,18,6,cargo
219750000,24,8,other
211535300,110,11,other
244690242,15,4,sailing
374887000,220,102,other
249616000,92,14,tanker
244030501,9,3,other
244660787,70,7,cargo
244620135,9,8,sailing
244270447,11,4,sailing
244094376,11,4,other
244700723,65,8,cargo
211475120,61,11,cargo
244048102,13,4,other
244690462,172,12,cargo
244650089,85,8,cargo
244020335,87,15,cargo
219000034,180,26,tanker
319079100,147,24,tanker
258007280,85,16,cargo
311000564,180,30,cargo
212357000,184,25,cargo
244740334,40,7,other
225801590,32,11,other
636018333,157,25,tanker
244710610,75,6,cargo
477738200,334,43,cargo
305173000,31,12,other
248145000,92,14,tanker
211732570,135,14,cargo
244718000,38,9,other
229945000,335,42,cargo
235050033,97,15,tanker
244050664,74,12,cargo
372404000,88,13,cargo
244660305,77,8,other
244850274,40,5,cargo
244700103,110,11,cargo
314471000,83,11,cargo
244630356,12,4,other
244184282,110,12,other
205217000,29,6,sailing
525107008,174,29,tanker
244176000,89,13,cargo
357992000,400,61,cargo
244710139,135,14,cargo
244140119,13,4,other
244016253,12,4,sailing
244186115,30,7,other
244670522,86,8,cargo
636017968,289,45,cargo
244486000,34,7,other
244102434,110,11,cargo
244740342,0,0,sailing
244830931,13,3,sailing
563090600,149,24,tanker
538005780,184,27,tanker
244690281,110,12,tanker
256208000,261,32,cargo
244660647,86,12,tanker
244620409,12,4,sailing
636013143,260,36,cargo
245690000,82,14,other
209490000,213,32,other
538007390,251,44,tanker
245445000,24,6,other
212792000,138,22,cargo
244620945,193,24,cargo
277574000,210,26,cargo
244170544,12,4,sailing
205383490,110,12,cargo
244660745,125,12,tanker
211838460,125,12,tanker
211626380,110,12,tanker
636012252,275,40,cargo
244710454,20,5,other
